Property_ID,City,Locality,Property_Type,BHK,Size_sqft,Year_Built,Property_Age,Furnishing_Status,Parking,Metro_Distance_km,School_Distance_km,Hospital_Distance_km,Location_Rating,Amenities_Score,Price
3230,Pune,Wakad,Builder Floor,1,589,2023,3,Furnished,1,0.5,5.7,1.6,9,5,14871735
3231,Mumbai,Powai,Independent House,2,1188,2015,11,Furnished,2,11.0,2.6,2.3,5,6,22578953
3232,Bengaluru,Indiranagar,Apartment,2,946,2014,12,Furnished,0,10.7,5.4,4.4,6,3,13613697
3233,Mumbai,Andheri,Apartment,2,1080,1999,27,Semi-Furnished,3,4.3,5.5,1.0,9,3,19815179
3234,Delhi,Rohini,Apartment,3,1899,2019,7,Semi-Furnished,1,4.9,2.5,5.0,7,5,29947481
3235,Delhi,Dwarka,Independent House,5,2585,2001,25,Unfurnished,1,12.0,4.8,0.4,4,1,33807958
3236,Hyderabad,Madhapur,Builder Floor,2,1176,2020,6,Furnished,0,2.3,3.1,3.8,9,1,19218205
3237,Chandigarh,Sector 17,Independent House,2,972,2016,10,Semi-Furnished,0,5.6,1.2,0.9,9,3,19500214
3238,Pune,Kothrud,Independent House,1,544,2021,5,Semi-Furnished,0,1.1,2.2,0.7,10,6,17602636
3239,Hyderabad,Kondapur,Villa,3,1593,2005,21,Semi-Furnished,0,8.5,4.4,4.2,7,5,26167201
3240,Delhi,Dwarka,Apartment,1,685,2009,17,Semi-Furnished,1,5.3,1.5,1.2,7,3,13698159
3241,Bengaluru,Whitefield,Apartment,3,1854,2012,14,Semi-Furnished,1,3.8,4.7,1.1,9,4,30618442
3242,Pune,Wakad,Villa,2,1242,2018,8,Furnished,3,6.3,1.4,0.7,6,3,22874523
3243,Hyderabad,Madhapur,Apartment,3,1986,2023,3,Furnished,1,3.7,0.8,3.1,9,3,29303680
3244,Hyderabad,Kondapur,Apartment,4,2304,2019,7,Unfurnished,1,7.9,1.8,3.7,6,3,29495192
3245,Hyderabad,Gachibowli,Builder Floor,2,1178,2023,3,Semi-Furnished,1,9.8,4.0,3.2,7,3,18806991
3246,Chandigarh,Sector 17,Apartment,3,1671,2025,1,Unfurnished,2,1.6,2.8,4.2,10,4,26896481
3247,Bengaluru,Indiranagar,Apartment,2,1102,2023,3,Unfurnished,1,0.3,0.9,2.6,10,5,23830109
3248,Bengaluru,Whitefield,Builder Floor,3,1935,2023,3,Unfurnished,2,8.4,1.1,1.7,7,4,30200945
3249,Mumbai,Andheri,Apartment,5,2905,2004,22,Semi-Furnished,1,6.9,0.5,0.3,6,3,44558321
3250,Chandigarh,Sector 35,Independent House,3,1878,2016,10,Furnished,3,4.4,3.8,0.3,8,1,27749026
3251,Hyderabad,Gachibowli,Apartment,2,1154,2024,2,Unfurnished,2,7.5,5.0,3.0,8,2,17856629
3252,Mumbai,Andheri,Apartment,3,1665,2014,12,Unfurnished,0,7.2,0.8,3.2,6,1,28379853
3253,Hyderabad,Kondapur,Independent House,2,1132,2011,15,Furnished,1,4.2,4.7,3.6,8,6,23115717
3254,Mumbai,Bandra,Builder Floor,2,1332,2006,20,Semi-Furnished,3,10.8,4.7,2.4,6,6,21219602
3255,Delhi,Saket,Penthouse,4,1936,2016,10,Unfurnished,2,10.2,5.6,1.6,4,2,42875833
3256,Hyderabad,Kondapur,Apartment,3,2046,2013,13,Unfurnished,1,8.9,3.7,4.8,5,1,21155612
3257,Mumbai,Powai,Apartment,3,2028,1999,27,Unfurnished,2,2.0,5.3,5.6,9,1,31314197
3258,Delhi,Dwarka,Apartment,1,599,2002,24,Semi-Furnished,3,4.1,3.4,4.8,9,2,14218782
3259,Mumbai,Andheri,Apartment,4,2744,2025,1,Semi-Furnished,2,7.8,3.5,1.7,8,3,45261011
3260,Bengaluru,Indiranagar,Apartment,3,1809,2000,26,Unfurnished,2,4.6,0.3,2.3,7,2,23876578
3261,Chandigarh,Sector 17,Independent House,2,1282,2017,9,Semi-Furnished,2,9.3,2.7,2.6,7,4,20041100
3262,Bengaluru,Indiranagar,Apartment,3,1719,2016,10,Furnished,0,4.8,3.7,2.5,8,5,24092288
3263,Pune,Kothrud,Apartment,3,1716,2022,4,Unfurnished,0,3.5,0.6,2.0,9,4,24213313
3264,Delhi,Rohini,Apartment,4,2140,2014,12,Furnished,1,9.2,2.6,1.1,6,1,29336655
3265,Bengaluru,Indiranagar,Apartment,2,1250,2016,10,Semi-Furnished,0,4.6,3.7,4.9,9,4,21288334
3266,Bengaluru,Whitefield,Independent House,3,2100,2026,0,Semi-Furnished,1,7.9,0.6,3.8,7,3,37314773
3267,Chandigarh,Sector 22,Apartment,3,1362,2024,2,Semi-Furnished,3,6.5,2.8,1.7,6,6,21583209
3268,Pune,Baner,Independent House,4,1908,2019,7,Semi-Furnished,3,4.5,2.9,2.1,8,4,32967289
3269,Delhi,Saket,Villa,2,1344,2015,11,Furnished,1,7.0,1.9,0.5,7,2,27932255
3270,Hyderabad,Madhapur,Apartment,1,635,2011,15,Unfurnished,2,5.3,3.4,5.1,7,2,10746057
3271,Hyderabad,Kondapur,Independent House,2,1226,2014,12,Furnished,2,0.9,2.1,5.5,10,6,25310404
3272,Chandigarh,Sector 17,Builder Floor,2,1066,2011,15,Furnished,0,7.8,5.0,3.5,6,1,13421558
3273,Pune,Wakad,Apartment,3,1527,2019,7,Unfurnished,0,9.1,3.0,0.2,6,1,19950883
3274,Delhi,Saket,Apartment,2,1018,2005,21,Furnished,3,10.9,1.0,1.1,4,4,13403417
3275,Bengaluru,Whitefield,Independent House,3,1608,1998,28,Furnished,2,8.5,2.1,0.4,6,6,25298318
3276,Chandigarh,Sector 17,Apartment,1,453,2009,17,Semi-Furnished,0,10.2,0.3,1.9,5,1,5690574
3277,Pune,Baner,Apartment,4,2796,2020,6,Semi-Furnished,3,1.9,1.2,5.7,9,5,35572489
3278,Pune,Wakad,Villa,1,606,2024,2,Furnished,0,1.2,0.3,0.9,10,2,19691440
3279,Chandigarh,Sector 35,Apartment,4,2660,2005,21,Unfurnished,1,10.4,3.5,5.5,6,6,29402027
3280,Delhi,Saket,Builder Floor,1,671,2011,15,Furnished,2,9.9,3.1,1.4,5,4,10482503
3281,Bengaluru,Electronic City,Apartment,3,1767,2005,21,Furnished,0,5.6,2.3,4.6,9,1,22541413
3282,Delhi,Dwarka,Apartment,2,910,2018,8,Semi-Furnished,1,4.9,1.0,1.7,8,4,19340319
3283,Hyderabad,Madhapur,Builder Floor,3,1761,2017,9,Furnished,0,0.8,4.5,0.7,10,5,31906469
3284,Bengaluru,Electronic City,Apartment,3,1848,1999,27,Semi-Furnished,3,7.6,1.9,3.7,6,6,26723097
3285,Chandigarh,Sector 22,Penthouse,3,1404,2022,4,Semi-Furnished,2,10.6,4.0,2.8,6,3,27539785
3286,Mumbai,Powai,Apartment,1,676,2023,3,Semi-Furnished,2,6.5,3.4,2.4,7,1,14523492
3287,Hyderabad,Madhapur,Independent House,2,1034,2023,3,Unfurnished,2,1.9,4.8,0.8,10,2,21632908
3288,Hyderabad,Kondapur,Apartment,1,681,2017,9,Semi-Furnished,1,7.5,1.0,4.3,6,2,11065947
3289,Chandigarh,Sector 22,Apartment,2,1312,2018,8,Unfurnished,3,5.9,2.3,5.4,9,3,19515224
3290,Pune,Baner,Apartment,3,1728,1998,28,Semi-Furnished,2,7.3,5.3,0.5,8,4,21585105
3291,Pune,Baner,Apartment,2,978,2001,25,Semi-Furnished,3,1.9,2.8,3.5,10,5,18224512
3292,Chandigarh,Sector 22,Apartment,1,655,2012,14,Unfurnished,3,9.9,2.0,1.2,7,2,9984983
3293,Bengaluru,Whitefield,Apartment,5,3360,2004,22,Furnished,3,2.9,0.4,4.7,10,3,47045034
3294,Hyderabad,Madhapur,Independent House,4,1852,2016,10,Furnished,0,2.8,5.6,4.2,10,1,29943474
3295,Hyderabad,Kondapur,Apartment,1,537,1998,28,Unfurnished,2,9.8,0.6,2.0,7,2,7640315
3296,Delhi,Saket,Apartment,3,2031,2006,20,Semi-Furnished,1,10.0,2.2,2.1,5,6,25733497
3297,Chandigarh,Sector 17,Villa,4,2752,2026,0,Furnished,0,0.4,0.8,4.2,9,2,43247537
3298,Bengaluru,Whitefield,Apartment,2,1236,2022,4,Semi-Furnished,0,2.8,2.5,2.4,9,2,22350253
3299,Delhi,Dwarka,Villa,1,508,2004,22,Furnished,3,7.7,0.9,4.0,8,6,15639868
3300,Bengaluru,Whitefield,Apartment,3,1812,2000,26,Furnished,3,1.8,5.6,1.4,10,1,27564755
3301,Mumbai,Bandra,Apartment,2,1288,2026,0,Unfurnished,0,1.5,2.5,2.5,9,5,27373802
3302,Hyderabad,Gachibowli,Independent House,4,1804,2025,1,Unfurnished,1,4.1,4.6,2.7,8,4,27922806
3303,Chandigarh,Sector 35,Penthouse,2,1066,2013,13,Furnished,0,7.5,1.0,1.5,6,2,20934281
3304,Pune,Baner,Independent House,3,1551,2026,0,Furnished,1,7.5,3.0,4.2,8,3,24186868
3305,Pune,Baner,Apartment,5,3080,2011,15,Unfurnished,0,5.7,4.4,0.8,9,4,36329669
3306,Pune,Wakad,Independent House,2,1182,2022,4,Unfurnished,1,9.6,5.4,3.1,6,2,16615837
3307,Bengaluru,Electronic City,Apartment,1,669,2016,10,Furnished,0,11.0,4.2,5.0,5,1,8124251
3308,Hyderabad,Madhapur,Apartment,1,501,2008,18,Unfurnished,2,5.1,1.3,2.3,7,1,9070776
3309,Chandigarh,Sector 17,Apartment,3,1458,1998,28,Unfurnished,3,9.1,4.3,1.4,5,2,15490795
3310,Delhi,Dwarka,Builder Floor,3,1563,2013,13,Unfurnished,3,11.0,5.2,0.6,5,4,21208707
3311,Pune,Kothrud,Apartment,3,1458,2011,15,Semi-Furnished,3,5.9,0.3,4.3,9,1,21712823
3312,Pune,Kothrud,Apartment,2,1030,2020,6,Furnished,1,9.9,5.0,2.0,7,1,14472340
3313,Delhi,Dwarka,Apartment,1,486,2020,6,Furnished,3,8.6,2.4,0.8,7,5,13114598
3314,Hyderabad,Kondapur,Apartment,4,1956,2024,2,Furnished,2,6.7,1.4,3.2,7,5,28331643
3315,Pune,Kothrud,Apartment,4,2012,2012,14,Furnished,0,8.7,3.9,0.9,6,2,23555180
3316,Bengaluru,Electronic City,Apartment,2,1180,2010,16,Semi-Furnished,3,6.6,2.5,3.4,8,1,20896246
3317,Delhi,Rohini,Independent House,2,1008,2026,0,Furnished,0,5.8,0.5,1.4,8,3,20452030
3318,Pune,Baner,Apartment,2,1008,2006,20,Furnished,2,2.7,5.3,3.8,9,1,15927928
3319,Bengaluru,Electronic City,Apartment,3,1899,2016,10,Semi-Furnished,1,8.6,3.7,1.3,7,2,27094098
3320,Bengaluru,Indiranagar,Villa,1,664,2000,26,Semi-Furnished,3,6.6,1.1,2.3,8,3,16748046
3321,Chandigarh,Sector 35,Builder Floor,2,1328,2021,5,Unfurnished,3,0.9,4.8,0.8,10,4,22580693
3322,Delhi,Rohini,Apartment,5,3200,2003,23,Semi-Furnished,2,10.4,4.4,0.4,4,4,43894857
3323,Hyderabad,Gachibowli,Independent House,4,2040,2006,20,Semi-Furnished,1,7.3,4.5,4.4,7,6,31390586
3324,Mumbai,Powai,Apartment,1,633,2013,13,Semi-Furnished,2,8.5,0.5,2.6,7,5,16037145
3325,Mumbai,Andheri,Independent House,3,1638,2013,13,Furnished,2,4.3,0.5,2.8,9,4,33230393
3326,Bengaluru,Indiranagar,Villa,2,1206,2024,2,Unfurnished,2,8.9,0.8,4.2,7,6,26653902
3327,Delhi,Dwarka,Penthouse,2,906,2004,22,Unfurnished,3,1.9,2.8,1.6,10,4,24831173
3328,Delhi,Saket,Apartment,2,982,2013,13,Unfurnished,2,1.5,3.4,3.7,9,4,20145530
3329,Hyderabad,Madhapur,Apartment,3,2073,2024,2,Unfurnished,1,3.3,2.9,0.4,8,1,26691653
3330,Delhi,Saket,Penthouse,2,1384,2015,11,Semi-Furnished,3,5.1,4.5,5.3,9,4,32217078
3331,Mumbai,Powai,Apartment,3,1404,2013,13,Semi-Furnished,1,7.5,3.5,1.6,7,5,23810715
3332,Delhi,Rohini,Apartment,3,1482,2015,11,Furnished,2,7.7,5.7,4.3,7,3,22741093
3333,Hyderabad,Kondapur,Apartment,2,1024,1999,27,Furnished,0,10.2,1.4,4.6,6,1,10627361
3334,Delhi,Rohini,Apartment,2,1330,2020,6,Unfurnished,0,3.1,5.0,4.3,9,4,27087715
3335,Bengaluru,Indiranagar,Apartment,4,2308,2011,15,Semi-Furnished,0,7.2,2.3,4.8,8,5,36436706
3336,Hyderabad,Kondapur,Builder Floor,3,1503,2019,7,Semi-Furnished,1,6.2,4.0,5.1,7,5,23592581
3337,Delhi,Saket,Apartment,2,1302,2013,13,Unfurnished,2,6.6,5.7,5.0,6,3,19977223
3338,Pune,Wakad,Independent House,5,3060,1999,27,Furnished,0,1.1,2.2,4.3,10,3,41106327
3339,Delhi,Saket,Builder Floor,4,2552,2010,16,Furnished,2,6.1,3.0,0.5,8,3,37997846
3340,Pune,Wakad,Independent House,3,2067,2017,9,Semi-Furnished,2,2.5,0.6,3.2,8,5,33288012
3341,Bengaluru,Indiranagar,Apartment,2,1304,2016,10,Furnished,2,6.9,2.1,3.0,8,6,22914903
3342,Chandigarh,Sector 17,Apartment,2,1048,2007,19,Semi-Furnished,1,10.2,5.0,1.4,6,5,14570395
3343,Mumbai,Bandra,Apartment,2,1264,2013,13,Unfurnished,1,5.2,3.2,1.3,9,1,23281625
3344,Hyderabad,Kondapur,Apartment,2,1344,2004,22,Semi-Furnished,3,11.7,4.3,2.8,5,4,14945309
3345,Delhi,Dwarka,Builder Floor,1,482,2010,16,Furnished,1,5.5,3.4,5.8,7,6,10882479
3346,Chandigarh,Sector 22,Villa,3,2097,2021,5,Unfurnished,2,6.4,5.3,4.2,6,4,33345763
3347,Chandigarh,Sector 35,Villa,1,637,2019,7,Unfurnished,0,3.1,0.3,1.8,9,5,18508461
3348,Hyderabad,Kondapur,Apartment,2,1270,2021,5,Unfurnished,1,5.3,5.9,1.7,9,2,19022286
3349,Delhi,Rohini,Villa,2,1002,2011,15,Semi-Furnished,2,10.0,4.7,5.8,5,1,17602286
3350,Mumbai,Andheri,Villa,2,946,2019,7,Furnished,0,0.6,4.9,3.8,10,2,29303954
3351,Bengaluru,Whitefield,Villa,3,1923,2025,1,Furnished,0,8.5,0.9,3.0,6,1,35787919
3352,Pune,Baner,Apartment,2,1098,2026,0,Furnished,3,11.5,2.4,3.0,5,5,15731963
3353,Delhi,Rohini,Apartment,3,1665,2003,23,Unfurnished,3,7.2,5.2,1.1,8,2,28033296
3354,Bengaluru,Indiranagar,Apartment,2,1160,2017,9,Semi-Furnished,3,1.9,5.7,5.5,10,1,21793163
3355,Delhi,Dwarka,Apartment,2,1052,2019,7,Semi-Furnished,1,5.7,1.7,4.7,8,2,18300214
3356,Chandigarh,Sector 17,Builder Floor,2,1286,2016,10,Unfurnished,3,4.8,5.7,0.4,9,6,22092160
3357,Bengaluru,Indiranagar,Apartment,4,2344,2013,13,Furnished,2,9.3,0.8,5.1,6,3,29627391
3358,Mumbai,Bandra,Independent House,2,996,2008,18,Semi-Furnished,3,10.4,4.3,2.3,4,1,14208584
3359,Hyderabad,Gachibowli,Builder Floor,3,1785,2015,11,Unfurnished,3,3.8,1.7,4.1,9,5,30218067
3360,Delhi,Saket,Apartment,3,1728,2003,23,Semi-Furnished,1,9.0,0.7,0.3,7,5,25514139
3361,Delhi,Dwarka,Apartment,2,1364,2023,3,Furnished,2,2.1,0.2,4.0,8,1,24620035
3362,Mumbai,Andheri,Apartment,3,1875,2022,4,Unfurnished,1,6.0,4.1,1.2,8,1,28826647
3363,Pune,Kothrud,Builder Floor,4,1944,2007,19,Unfurnished,1,4.9,2.1,2.4,7,3,25352552
3364,Chandigarh,Sector 17,Apartment,3,1665,2018,8,Semi-Furnished,0,5.5,2.8,2.4,7,4,20967432
3365,Mumbai,Bandra,Apartment,1,560,2025,1,Furnished,3,8.8,2.2,1.8,5,5,12219052
3366,Mumbai,Bandra,Apartment,3,1692,2023,3,Unfurnished,3,5.2,3.8,5.4,8,1,31471936
3367,Bengaluru,Electronic City,Builder Floor,3,1539,2020,6,Semi-Furnished,0,3.0,4.7,5.3,8,1,26194664
3368,Mumbai,Andheri,Apartment,5,2385,2009,17,Unfurnished,1,8.8,0.7,3.4,7,6,39237453
3369,Mumbai,Powai,Apartment,3,1920,2011,15,Semi-Furnished,2,11.6,2.8,4.3,5,1,26250965
3370,Bengaluru,Indiranagar,Builder Floor,3,2100,2014,12,Unfurnished,2,3.3,3.9,2.7,8,4,32421433
3371,Mumbai,Andheri,Builder Floor,3,2061,2000,26,Furnished,2,11.7,2.8,0.2,5,3,28870802
3372,Hyderabad,Madhapur,Apartment,4,2268,2002,24,Unfurnished,2,10.0,4.2,4.6,6,3,25208864
3373,Chandigarh,Sector 17,Apartment,2,1126,2015,11,Furnished,3,10.0,2.8,3.1,5,6,15620292
3374,Pune,Kothrud,Independent House,2,1380,2008,18,Unfurnished,1,10.7,5.8,2.2,6,6,18620722
3375,Hyderabad,Madhapur,Independent House,4,2484,2025,1,Unfurnished,0,7.9,2.7,3.8,8,4,36876987
3376,Mumbai,Powai,Independent House,2,1130,2021,5,Unfurnished,1,5.7,4.5,1.1,8,5,27926041
3377,Bengaluru,Electronic City,Independent House,4,2192,2014,12,Unfurnished,0,5.7,1.7,1.1,9,4,37290523
3378,Mumbai,Bandra,Apartment,4,2016,2015,11,Furnished,3,11.5,5.1,2.6,4,1,26122911
3379,Pune,Kothrud,Builder Floor,3,1980,2008,18,Unfurnished,3,6.9,5.5,1.4,8,3,28084300
3380,Hyderabad,Kondapur,Apartment,4,2124,2016,10,Unfurnished,2,7.4,1.5,1.5,7,1,25937740
3381,Hyderabad,Kondapur,Apartment,3,1767,2019,7,Furnished,3,2.9,2.8,0.8,8,6,26819862
3382,Pune,Baner,Apartment,3,1458,2021,5,Unfurnished,1,6.7,3.3,5.0,8,2,22687259
3383,Hyderabad,Kondapur,Apartment,3,2031,2004,22,Furnished,3,9.5,4.7,0.6,7,1,24191809
3384,Bengaluru,Electronic City,Villa,3,1413,2020,6,Furnished,0,7.6,4.4,3.5,6,6,27820234
3385,Pune,Baner,Independent House,1,532,2017,9,Semi-Furnished,3,6.9,1.8,1.6,8,2,12785593
3386,Delhi,Rohini,Independent House,2,1328,2009,17,Semi-Furnished,0,4.2,5.1,2.6,9,3,26414844
3387,Delhi,Rohini,Apartment,4,2228,2017,9,Furnished,2,10.4,1.4,3.4,5,1,28390824
3388,Bengaluru,Electronic City,Villa,4,2508,2005,21,Unfurnished,2,4.5,3.4,2.0,7,4,47630694
3389,Chandigarh,Sector 17,Apartment,4,2336,2004,22,Unfurnished,3,11.5,2.5,5.5,4,1,24558155
3390,Delhi,Saket,Apartment,2,970,2020,6,Furnished,3,1.7,4.1,5.4,10,5,22619322
3391,Mumbai,Bandra,Apartment,4,2568,2011,15,Semi-Furnished,1,5.2,0.3,4.1,7,6,37487357
3392,Chandigarh,Sector 22,Apartment,2,1294,2002,24,Furnished,0,9.2,0.7,1.7,6,4,14332420
3393,Hyderabad,Madhapur,Independent House,3,1776,2007,19,Unfurnished,0,9.8,3.6,1.5,7,6,25224770
3394,Hyderabad,Gachibowli,Independent House,2,988,2007,19,Furnished,3,10.9,5.2,1.6,4,5,13191089
3395,Delhi,Rohini,Apartment,3,1749,2009,17,Furnished,1,4.2,3.9,5.1,7,4,28868126
3396,Pune,Wakad,Apartment,3,1617,2004,22,Furnished,1,8.8,4.0,4.3,6,6,20044148
3397,Chandigarh,Sector 17,Apartment,2,994,1998,28,Unfurnished,1,6.4,2.8,1.5,8,5,14649608
3398,Mumbai,Andheri,Builder Floor,4,2380,2014,12,Furnished,0,10.1,2.4,0.8,4,5,36248216
3399,Hyderabad,Madhapur,Independent House,3,1350,1999,27,Furnished,1,9.6,4.8,1.3,6,4,18478100
3400,Mumbai,Andheri,Independent House,4,2772,2004,22,Furnished,2,3.7,4.3,2.6,9,5,44065471
3401,Chandigarh,Sector 17,Apartment,4,2520,2015,11,Semi-Furnished,1,5.8,3.5,2.1,9,3,32667395
3402,Hyderabad,Madhapur,Penthouse,3,1722,2003,23,Unfurnished,2,0.9,4.3,0.5,10,6,40165898
3403,Bengaluru,Indiranagar,Apartment,2,1202,2016,10,Unfurnished,0,0.4,3.9,2.3,10,2,22910257
3404,Pune,Kothrud,Apartment,3,1782,2021,5,Furnished,1,6.1,3.5,4.2,8,4,25840102
3405,Delhi,Rohini,Apartment,3,1605,2010,16,Furnished,3,7.5,2.1,2.7,6,6,26957009
3406,Hyderabad,Gachibowli,Apartment,4,1960,2011,15,Semi-Furnished,2,8.0,3.7,1.2,6,1,25935977
3407,Bengaluru,Indiranagar,Independent House,2,940,2005,21,Unfurnished,1,10.3,0.9,2.5,6,1,12923700
3408,Chandigarh,Sector 22,Villa,3,1677,2016,10,Unfurnished,3,7.1,1.7,3.9,6,4,26961899
3409,Pune,Kothrud,Apartment,3,1848,2018,8,Furnished,3,3.7,3.6,2.9,8,5,25691067
3410,Bengaluru,Electronic City,Villa,3,1563,1999,27,Semi-Furnished,0,10.3,2.7,2.0,5,5,27222873
3411,Pune,Kothrud,Apartment,4,2368,2017,9,Semi-Furnished,3,0.7,3.6,0.2,10,6,36813135
3412,Hyderabad,Madhapur,Builder Floor,2,1234,1998,28,Furnished,3,9.6,4.2,5.1,5,3,12745060
3413,Bengaluru,Indiranagar,Apartment,2,1084,1998,28,Semi-Furnished,0,6.5,1.5,3.4,8,1,16387626
3414,Hyderabad,Kondapur,Penthouse,2,1006,2016,10,Furnished,2,6.3,5.5,3.9,8,1,20492839
3415,Pune,Baner,Apartment,4,2584,2006,20,Unfurnished,3,11.8,0.3,5.4,6,4,27531741
3416,Delhi,Dwarka,Apartment,3,1578,2002,24,Semi-Furnished,0,5.6,2.3,3.5,9,6,25050481
3417,Bengaluru,Electronic City,Villa,4,2576,1999,27,Unfurnished,2,0.3,1.0,1.1,10,6,51366537
3418,Hyderabad,Kondapur,Apartment,1,613,2011,15,Unfurnished,0,6.9,1.3,0.9,8,3,11667225
3419,Delhi,Dwarka,Builder Floor,4,1972,2019,7,Semi-Furnished,2,8.7,3.3,1.0,5,6,28245150
3420,Pune,Baner,Apartment,2,1010,2003,23,Semi-Furnished,0,6.4,4.5,2.5,8,3,15637443
3421,Hyderabad,Kondapur,Independent House,4,2256,2019,7,Furnished,3,6.5,3.0,5.3,6,4,31142783
3422,Hyderabad,Kondapur,Villa,1,552,2000,26,Furnished,3,7.1,3.5,2.3,6,5,12925714
3423,Mumbai,Powai,Apartment,5,2815,2018,8,Unfurnished,2,4.7,4.6,5.6,7,4,40445500
3424,Chandigarh,Sector 22,Builder Floor,2,1362,2023,3,Semi-Furnished,2,8.9,0.8,3.1,7,5,21606767
3425,Hyderabad,Kondapur,Apartment,4,2284,2019,7,Semi-Furnished,2,10.9,2.6,0.9,4,6,29248651
3426,Hyderabad,Kondapur,Apartment,3,1842,2006,20,Semi-Furnished,0,10.1,3.1,0.7,5,3,20505219
3427,Bengaluru,Indiranagar,Apartment,1,601,2021,5,Furnished,0,9.4,4.4,3.5,6,3,9498339
3428,Delhi,Rohini,Apartment,4,2380,2015,11,Unfurnished,1,10.1,5.2,2.5,4,3,29834703
3429,Delhi,Rohini,Apartment,3,1392,2013,13,Unfurnished,0,11.8,3.9,5.1,4,4,19219195
3430,Bengaluru,Indiranagar,Penthouse,3,1458,2022,4,Furnished,2,5.4,2.0,1.0,8,5,38941011
3431,Pune,Wakad,Apartment,3,2001,2006,20,Semi-Furnished,2,4.3,2.9,1.6,7,1,25281544
3432,Pune,Baner,Apartment,1,642,2005,21,Semi-Furnished,3,6.2,0.9,5.9,8,6,14435315
3433,Chandigarh,Sector 35,Apartment,4,2256,2021,5,Semi-Furnished,0,5.5,5.0,5.1,9,6,31502195
3434,Chandigarh,Sector 22,Builder Floor,1,601,2025,1,Furnished,1,8.2,1.4,2.3,6,5,11798868
3435,Delhi,Saket,Villa,5,3215,2008,18,Furnished,3,7.7,1.9,0.6,6,2,62060081
3436,Hyderabad,Madhapur,Villa,1,649,2004,22,Unfurnished,2,6.7,3.6,0.3,6,2,12323131
3437,Pune,Wakad,Builder Floor,2,1306,2026,0,Unfurnished,3,9.3,2.1,5.5,7,2,20417537
3438,Delhi,Rohini,Apartment,2,1280,2003,23,Furnished,3,8.1,3.2,2.3,7,2,19305333
3439,Delhi,Saket,Penthouse,3,1836,2004,22,Semi-Furnished,1,10.5,1.3,4.9,5,2,38969476
3440,Mumbai,Andheri,Villa,4,2720,2009,17,Semi-Furnished,0,6.9,5.4,0.8,8,1,57326591
3441,Pune,Kothrud,Apartment,4,1868,2024,2,Unfurnished,2,4.4,3.9,4.4,8,1,26047349
3442,Hyderabad,Gachibowli,Apartment,3,1794,2016,10,Unfurnished,1,2.7,3.9,2.2,9,5,26125715
3443,Delhi,Rohini,Apartment,2,908,2017,9,Semi-Furnished,2,7.4,3.1,3.8,7,1,15912132
3444,Hyderabad,Kondapur,Apartment,3,1470,2026,0,Semi-Furnished,0,4.6,5.7,4.6,7,2,21633544
3445,Bengaluru,Whitefield,Independent House,3,2073,2025,1,Semi-Furnished,3,8.8,4.7,4.3,7,5,36911786
3446,Hyderabad,Kondapur,Apartment,4,1984,2026,0,Furnished,1,1.1,1.4,3.5,10,1,31975079
3447,Hyderabad,Madhapur,Apartment,4,2180,2015,11,Furnished,0,2.2,2.5,5.8,8,4,29420978
3448,Chandigarh,Sector 22,Independent House,2,1044,2014,12,Semi-Furnished,3,0.5,3.0,4.2,10,2,21121565
3449,Delhi,Dwarka,Villa,3,2028,1998,28,Unfurnished,2,8.3,3.2,1.2,5,5,36592993
3450,Bengaluru,Electronic City,Independent House,2,1100,2026,0,Semi-Furnished,0,6.2,1.4,0.6,6,5,21205137
3451,Mumbai,Bandra,Apartment,2,1360,2026,0,Furnished,3,10.1,1.6,4.6,4,5,22946664
3452,Mumbai,Bandra,Apartment,4,2284,2004,22,Furnished,2,7.7,5.4,5.2,6,2,30476240
3453,Hyderabad,Gachibowli,Penthouse,1,558,1998,28,Semi-Furnished,2,2.9,2.4,5.6,9,5,17334797
3454,Bengaluru,Electronic City,Penthouse,2,904,2026,0,Unfurnished,3,11.0,3.2,3.5,6,5,23163352
3455,Hyderabad,Gachibowli,Builder Floor,2,1286,2023,3,Furnished,3,11.0,4.6,2.4,5,2,17234878
3456,Pune,Kothrud,Independent House,1,520,2021,5,Unfurnished,0,2.8,4.3,4.9,8,1,11218128
3457,Bengaluru,Electronic City,Independent House,3,1854,2011,15,Unfurnished,3,5.7,0.3,4.7,8,1,29428761
3458,Mumbai,Powai,Independent House,4,2364,2009,17,Furnished,0,6.8,1.2,2.9,6,6,39147803
3459,Hyderabad,Kondapur,Apartment,2,1286,2013,13,Furnished,2,11.3,4.1,0.6,6,3,16981196
3460,Pune,Wakad,Apartment,2,904,2005,21,Semi-Furnished,2,5.6,0.4,6.0,7,5,13777980
3461,Bengaluru,Indiranagar,Apartment,1,582,2025,1,Furnished,3,0.5,4.3,3.7,10,2,16974987
3462,Delhi,Dwarka,Apartment,4,2408,2003,23,Semi-Furnished,1,5.0,5.1,2.9,7,5,33655975
3463,Hyderabad,Madhapur,Apartment,3,1758,2025,1,Unfurnished,0,4.5,3.8,3.2,7,5,25027202
3464,Bengaluru,Whitefield,Apartment,3,2049,2015,11,Semi-Furnished,0,10.2,5.2,2.3,6,2,28860534
3465,Delhi,Dwarka,Builder Floor,4,1988,2007,19,Semi-Furnished,0,11.5,3.5,4.5,6,1,25911966
3466,Delhi,Rohini,Apartment,3,1962,2006,20,Unfurnished,1,10.8,5.7,3.3,4,1,21803157
